region_group,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Dagoretti,Kilimani,Apartment,42000,0,0,0,0,"KSh 42,000 per quarter 1bdrm Apartment in Haligham, Hurlingham for Rent"
Dagoretti,Kilimani,Apartment,75000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 75,000 per month 2bdrm Apartment in Hurlingham for rent Property Highlights
* Two bedrooms, master ensu"
Dagoretti,Kilimani,Apartment,75000,0,0,0,0,"KSh 75,000 per month 2bdrm Apartment in Hurlingham for rent Property Highlights
* Two bedrooms, master ensuite
* Closed Kitchen
* Spacious living room"
Dagoretti,Kilimani,Apartment,50000,0,0,0,0,"5+ years on Jiji  KSh 50,000 per month 1bdrm Apartment in Hurlingham for rent Affordable Premium Two Bedrooms with Exclusive Amenities Along Ngong Roa"
Dagoretti,Kilimani,Apartment,50000,0,0,0,0,"KSh 50,000 per month 1bdrm Apartment in Hurlingham for rent Affordable Premium Two Bedrooms with Exclusive Amenities Along Ngong Road Hurlingham"
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 3bdrm Apartment in Kilimani, Hurlingham for rent FOR RENT | KILIMANI (Near Yaya Centre), NAIROBI
 Rent: Kshs 1"
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"KSh 100,000 per month 3bdrm Apartment in Kilimani, Hurlingham for rent FOR RENT | KILIMANI (Near Yaya Centre), NAIROBI
 Rent: Kshs 100,000 per month
3"
Dagoretti,Kilimani,Bedsitter,45000,0,1,0,1,"5+ years on Jiji  KSh 45,000 per month Kilimani 2 Bedroom Bungalow for Rent Excellent 2 bedroom bungalow available in kilimani riara road newly renova"
Dagoretti,Kilimani,Apartment,200000,0,0,0,0,"5+ years on Jiji  KSh 200,000 per month 5bdrm Apartment in Kilimani for rent 5-Bedroom Penthouse for Rent – Kilimani
 Kilimani
 KES 200,000 per month
"
Dagoretti,Kilimani,Apartment,200000,0,0,0,0,"KSh 200,000 per month 5bdrm Apartment in Kilimani for rent 5-Bedroom Penthouse for Rent – Kilimani
 Kilimani
 KES 200,000 per month
Enjoy luxury livin"
Dagoretti,Kilimani,Apartment,200000,0,0,0,0,"5-Bedroom Penthouse for Rent – Kilimani
 Kilimani
 KES 200,000 per month
Enjoy luxury living in this... Kilimani"
Dagoretti,Kilimani,Apartment,200000,0,0,0,0,"5-Bedroom Penthouse for Rent – Kilimani
 Kilimani
 KES 200,000 per month
Enjoy luxury living in this..."
Dagoretti,Kilimani,Bedsitter,43000,0,0,0,0,"5+ years on Jiji  KSh 43,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent Zero Viewing Charges... Executive fully-f"
Dagoretti,Kilimani,Bedsitter,43000,0,0,0,0,"KSh 43,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent Zero Viewing Charges... Executive fully-furnished 1-BR hous"
Dagoretti,Kilimani,Bedsitter,43000,0,0,0,0,"KSh 43,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,80000,0,1,0,1,"5+ years on Jiji  KSh 80,000 3bdrm Apartment in Kilimani for rent 3bedroom to let that is ready for renting and has good security borehole water pleas"
Dagoretti,Kilimani,Apartment,80000,0,1,0,1,"KSh 80,000 3bdrm Apartment in Kilimani for rent 3bedroom to let that is ready for renting and has good security borehole water please call for more..."
Dagoretti,Kilimani,Apartment,150000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 150,000 Furnished 2bdrm Apartment in Kilimani for rent Fully Furnished 2 Bedrooms Modern Apartment
Ava"
Dagoretti,Kilimani,Apartment,150000,0,0,0,0,"KSh 150,000 Furnished 2bdrm Apartment in Kilimani for rent Fully Furnished 2 Bedrooms Modern Apartment
Available on the 14th Floor, with the skycity "
Dagoretti,Kilimani,Bedsitter,18000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 18,000 per month 1bdrm Bedsitter in Hurlingham for Rent Elegant bedsitter on Kabarnet road behind uchumi Hyper Ngong roa"
Dagoretti,Kilimani,Bedsitter,18000,0,0,0,0,"KSh 18,000 per month 1bdrm Bedsitter in Hurlingham for Rent Elegant bedsitter on Kabarnet road behind uchumi Hyper Ngong road it is well maintained in"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"5+ years on Jiji  KSh 80,000 per month Furnished 1bdrm Apartment in State House Area for rent Furnished 1-Bedroom Apartment for Rent – Statehouse Road"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"KSh 80,000 per month Furnished 1bdrm Apartment in State House Area for rent Furnished 1-Bedroom Apartment for Rent – Statehouse Road
 Rent: KES 80,000"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"KSh 80,000 per month Furnished 1bdrm Apartment in State House Area for rent"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"Furnished 1-Bedroom Apartment for Rent – Statehouse Road
 Rent: KES 80,000 per month
Enjoy... State House Area"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"Furnished 1-Bedroom Apartment for Rent – Statehouse Road
 Rent: KES 80,000 per month
Enjoy..."
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 2bdrm Apartment in Kilimani for rent UNFURNISHED 2 bedroom apartment to let in Kilimani 
On Riara Road near th"
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Kilimani for rent UNFURNISHED 2 bedroom apartment to let in Kilimani 
On Riara Road near the Junction Mall 
M"
Dagoretti,Kilimani,Apartment,180000,0,0,0,0,"5+ years on Jiji  KSh 180,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 180,000/month
Mode"
Dagoretti,Kilimani,Apartment,180000,0,0,0,0,"KSh 180,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 180,000/month
Modern 3-bedroom apart"
Dagoretti,Kilimani,Apartment,180000,0,0,0,0,"3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 180,000/month
Modern 3-bedroom apartment in... Kilimani"
Dagoretti,Kilimani,Apartment,180000,0,0,0,0,"3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 180,000/month
Modern 3-bedroom apartment in..."
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"5+ years on Jiji  KSh 44,000 per month Furnished 1bdrm House in Riara Rd, Ole Odume, Hurlingham for rent NO charges to View... Executive fully-furnish"
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Riara Rd, Ole Odume, Hurlingham for rent NO charges to View... Executive fully-furnished & spacious 1-BR"
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Riara Rd, Ole Odume, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,30000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 30,000 per quarter 1bdrm Apartment in Riara Road, Kilimani for Rent Studio to let in riara road with water and gym swimm"
Dagoretti,Kilimani,Apartment,30000,0,0,0,0,"KSh 30,000 per quarter 1bdrm Apartment in Riara Road, Kilimani for Rent Studio to let in riara road with water and gym swimming pool is good Kilimani"
Dagoretti,Kilimani,Apartment,30000,0,0,0,0,"KSh 30,000 per quarter 1bdrm Apartment in Riara Road, Kilimani for Rent"
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 60,000 per month 1bdrm Apartment in Kilimani for rent Property description
* Modern One Bedroom Apartment 
* Open "
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"KSh 60,000 per month 1bdrm Apartment in Kilimani for rent Property description
* Modern One Bedroom Apartment 
* Open plan kitchen 
* Laundry area
* S"
Dagoretti,Kilimani,Apartment,30000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 30,000 per month Studio Apartment in Kilimani for rent Newly built studio apartment along Ngong road near Prestige Mall "
Dagoretti,Kilimani,Apartment,30000,0,0,0,0,"KSh 30,000 per month Studio Apartment in Kilimani for rent Newly built studio apartment along Ngong road near Prestige Mall is available for occupatio"
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 "
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"KSh 100,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES."
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES... Kilimani"
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES..."
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"5+ years on Jiji  KSh 90,000 per month 2bdrm Apartment in Kilimani for rent Newly Built 2 Bedroom Apartment to Let
 Rent: KSh 90,000
Features
Maste"
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"KSh 90,000 per month 2bdrm Apartment in Kilimani for rent Newly Built 2 Bedroom Apartment to Let
 Rent: KSh 90,000
Features
Master bedroom en-suite"
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"Newly Built 2 Bedroom Apartment to Let
 Rent: KSh 90,000
Features
Master bedroom en-suite
Fitted... Kilimani"
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"Newly Built 2 Bedroom Apartment to Let
 Rent: KSh 90,000
Features
Master bedroom en-suite
Fitted..."
Dagoretti,Kilimani,Bedsitter,150000,0,0,1,1,"5+ years on Jiji  KSh 150,000 per month Furnished 1bdrm Apartment in Kilimani for rent Fully Furnished One Bedroom plus an extra room ( 1.5 ) 
In Kili"
Dagoretti,Kilimani,Apartment,150000,0,0,0,0,"KSh 150,000 per month Furnished 1bdrm Apartment in Kilimani for rent Fully Furnished One Bedroom plus an extra room ( 1.5 ) 
In Kilimani , Kindaruma r"
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"5+ years on Jiji  KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent To View is Free... Nice 1-BR fully-furnished "
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent To View is Free... Nice 1-BR fully-furnished house with washing"
Dagoretti,Kilimani,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"5+ years on Jiji  KSh 60,000 per month 2bdrm Apartment in Kilimani for Rent 2 bedroom with water generetor is good Kilimani"
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"KSh 60,000 per month 2bdrm Apartment in Kilimani for Rent 2 bedroom with water generetor is good Kilimani"
Dagoretti,Kilimani,Apartment,55000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 55,000 per month 2bdrm Apartment in Kilimani for rent Newly built 2 bedrooms apartment on Ngong rd near Prestige Mall, m"
Dagoretti,Kilimani,Apartment,55000,0,0,0,0,"KSh 55,000 per month 2bdrm Apartment in Kilimani for rent Newly built 2 bedrooms apartment on Ngong rd near Prestige Mall, master ensuit with modern b"
Dagoretti,Kilimani,Apartment,70000,0,0,0,0,"5+ years on Jiji  KSh 70,000 per month 1bdrm Apartment in Kilimani for rent 1-Bedroom + Study Room for Rent – Kilimani (Ngong’ Road)
 KES 70,000 per m"
Dagoretti,Kilimani,Apartment,70000,0,0,0,0,"KSh 70,000 per month 1bdrm Apartment in Kilimani for rent 1-Bedroom + Study Room for Rent – Kilimani (Ngong’ Road)
 KES 70,000 per month
 Kilimani
Spa"
Dagoretti,Kilimani,Apartment,260000,0,0,0,0,"5+ years on Jiji  KSh 260,000 per month 3bdrm Apartment in Kilimani for rent Three Bedroom Plus Dsq Apartment in Kilimani Off Denis Pritt road
2 bedro"
Dagoretti,Kilimani,Apartment,260000,0,0,0,0,"KSh 260,000 per month 3bdrm Apartment in Kilimani for rent Three Bedroom Plus Dsq Apartment in Kilimani Off Denis Pritt road
2 bedrooms are en-suite 
"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"5+ years on Jiji  KSh 45,000 per month Furnished 1bdrm Apartment in Riara Rd, Ole Odume, Hurlingham for rent No Fee for Viewing,,A 1-BR fully-furnishe"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished 1bdrm Apartment in Riara Rd, Ole Odume, Hurlingham for rent No Fee for Viewing,,A 1-BR fully-furnished house with washi"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished 1bdrm Apartment in Riara Rd, Ole Odume, Hurlingham for rent"
Dagoretti,Kilimani,Bedsitter,80000,0,0,1,0,"5+ years on Jiji  KSh 80,000 per month 2bdrm Apartment in Kilimani for rent We are located at Kilimani,Kindaruma road 
Available amenities:-3 basement"
Dagoretti,Kilimani,Apartment,80000,0,0,1,0,"KSh 80,000 per month 2bdrm Apartment in Kilimani for rent We are located at Kilimani,Kindaruma road 
Available amenities:-3 basement parking 
 -Gym
 -"
Dagoretti,Kilimani,Apartment,43000,0,0,0,0,"5+ years on Jiji  KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent Viewing is Free for this Elegant 1-BR fu"
Dagoretti,Kilimani,Apartment,43000,0,0,0,0,"KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent Viewing is Free for this Elegant 1-BR fully-furnished hous"
Dagoretti,Kilimani,Apartment,43000,0,0,0,0,"KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,25000,0,0,0,0,"5+ years on Jiji  KSh 25,000 per month 1bdrm Bungalow in Kilimani, Hurlingham for Rent Kilimani well maintained one bedroom bungalow is available for "
Dagoretti,Kilimani,Apartment,25000,0,0,0,0,"KSh 25,000 per month 1bdrm Bungalow in Kilimani, Hurlingham for Rent Kilimani well maintained one bedroom bungalow is available for rent the house is "
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"5+ years on Jiji  KSh 80,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment – Kilimani
 Rent: KES 80,000/month | Sale: KES 12,000,"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"KSh 80,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment – Kilimani
 Rent: KES 80,000/month | Sale: KES 12,000,000
 Location: Kil"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"2-Bedroom Apartment – Kilimani
 Rent: KES 80,000/month | Sale: KES 12,000,000
 Location: Kilimani
... Kilimani"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"2-Bedroom Apartment – Kilimani
 Rent: KES 80,000/month | Sale: KES 12,000,000
 Location: Kilimani
..."
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month Furnished 1bdrm Apartment in Kilimani for rent Fully furnished 1 bedroom Apartment 
Located in Kilimani on Kin"
Dagoretti,Kilimani,Apartment,100000,0,0,0,0,"KSh 100,000 per month Furnished 1bdrm Apartment in Kilimani for rent Fully furnished 1 bedroom Apartment 
Located in Kilimani on Kindaruma road 
5,000"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 65,000 per month 1bdrm Apartment in Kilimani for rent Overview
Availability: Immediate 
Floors: 1st 
* Deposit - T"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"KSh 65,000 per month 1bdrm Apartment in Kilimani for rent Overview
Availability: Immediate 
Floors: 1st 
* Deposit - Two months
* Number of Floors - 1"
Dagoretti,Kilimani,Bedsitter,40000,0,0,0,0,"5+ years on Jiji  KSh 40,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent No Charge to View; Executive fully-furnis"
Dagoretti,Kilimani,Bedsitter,40000,0,0,0,0,"KSh 40,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent No Charge to View; Executive fully-furnished 1-BR house wit"
Dagoretti,Kilimani,Bedsitter,40000,0,0,0,0,"KSh 40,000 per month Furnished 1bdrm Bedsitter in Kilimani, Ole Odume, Hurlingham for rent"
Dagoretti,Kilimani,Bedsitter,44000,0,0,1,1,"5+ years on Jiji  KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent No Charge to View... 1 bedroom fully-furni"
Dagoretti,Kilimani,Bedsitter,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent No Charge to View... 1 bedroom fully-furnished house with wa"
Dagoretti,Kilimani,Bedsitter,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,45000,0,0,1,1,"5+ years on Jiji  KSh 45,000 per month 1bdrm Apartment in Kilimani for Rent Executive one bedroom to let in kilimani with water,good security, ample p"
Dagoretti,Kilimani,Apartment,45000,0,0,1,1,"KSh 45,000 per month 1bdrm Apartment in Kilimani for Rent Executive one bedroom to let in kilimani with water,good security, ample parking lot and rea"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 65,000 per month 1bdrm Apartment in Kilimani for rent Overview
* One bedroom modern Apartment 
* It comes with a s"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"KSh 65,000 per month 1bdrm Apartment in Kilimani for rent Overview
* One bedroom modern Apartment 
* It comes with a study room 
* Comes with a fitted"
Dagoretti,Kilimani,Apartment,160000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 160,000 per month Furnished 2bdrm Apartment in Kilimani for rent Fully Furnished Two Bedrooms Unit
Floor - 14th Fl"
Dagoretti,Kilimani,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 2bdrm Apartment in Kilimani for rent Fully Furnished Two Bedrooms Unit
Floor - 14th Floor 
Availability: Immediate
Vie"
Dagoretti,Kilimani,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 2bdrm Apartment in Kilimani for rent"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"5+ years on Jiji  KSh 85,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment for Rent – Kilimani
 Kilimani
 KES 85,000/month
Modern"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment for Rent – Kilimani
 Kilimani
 KES 85,000/month
Modern 2-bedroom apartme"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"2-Bedroom Apartment for Rent – Kilimani
 Kilimani
 KES 85,000/month
Modern 2-bedroom apartment with... Kilimani"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"2-Bedroom Apartment for Rent – Kilimani
 Kilimani
 KES 85,000/month
Modern 2-bedroom apartment with..."
Dagoretti,Kilimani,Apartment,125000,0,0,0,0,"5+ years on Jiji  KSh 125,000 per month 3bdrm Apartment in Kilimani for rent Key Notes
* Three Bedrooms, all ensuite apartments 
* Self contained se"
Dagoretti,Kilimani,Apartment,125000,0,0,0,0,"KSh 125,000 per month 3bdrm Apartment in Kilimani for rent Key Notes
* Three Bedrooms, all ensuite apartments 
* Self contained servant's quarter
*"
Dagoretti,Kilimani,Apartment,41000,0,0,0,0,"5+ years on Jiji  KSh 41,000 per month Furnished Studio Apartment in Riara, Ole Odume Rd, Hurlingham for rent Zero viewing charges... 1-br fully-furni"
Dagoretti,Kilimani,Apartment,41000,0,0,0,0,"KSh 41,000 per month Furnished Studio Apartment in Riara, Ole Odume Rd, Hurlingham for rent Zero viewing charges... 1-br fully-furnished studio with w"
Dagoretti,Kilimani,Apartment,41000,0,0,0,0,"KSh 41,000 per month Furnished Studio Apartment in Riara, Ole Odume Rd, Hurlingham for rent"
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 90,000 per quarter Furnished 1bdrm Apartment in Kilimani Yaya for Rent One bedroom apartment fully furnished with water "
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"KSh 90,000 per quarter Furnished 1bdrm Apartment in Kilimani Yaya for Rent One bedroom apartment fully furnished with water generetor is good call me "
Dagoretti,Kilimani,Apartment,90000,0,0,0,0,"KSh 90,000 per quarter Furnished 1bdrm Apartment in Kilimani Yaya for Rent"
Dagoretti,Kilimani,Bedsitter,30000,0,0,1,1,"5+ years on Jiji  DIAMOND KSh 30,000 per month 1bdrm Bedsitter in Kilimani for Rent Beautiful bedsitter in kilimani riara road with swimming pool good"
Dagoretti,Kilimani,Bedsitter,30000,0,0,0,1,"KSh 30,000 per month 1bdrm Bedsitter in Kilimani for Rent Beautiful bedsitter in kilimani riara road with swimming pool good security Kilimani"
Dagoretti,Kilimani,Apartment,25000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 25,000 per month Mini Flat in Hurlingham for Rent Studio available near Yaya Centre it is self contained it has inbuilt "
Dagoretti,Kilimani,Apartment,25000,0,0,0,0,"KSh 25,000 per month Mini Flat in Hurlingham for Rent Studio available near Yaya Centre it is self contained it has inbuilt wardrobes, kitchenette... "
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"5+ years on Jiji  KSh 110,000 per month Furnished 2bdrm Apartment in State House Area for rent Furnished 2-Bedroom Apartment for Rent – State House Rd"
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"KSh 110,000 per month Furnished 2bdrm Apartment in State House Area for rent Furnished 2-Bedroom Apartment for Rent – State House Rd
 Rent: KES 110,00"
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"KSh 110,000 per month Furnished 2bdrm Apartment in State House Area for rent"
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"Furnished 2-Bedroom Apartment for Rent – State House Rd
 Rent: KES 110,000 per month
 Location:... State House Area"
Dagoretti,Kilimani,Apartment,110000,0,0,0,0,"Furnished 2-Bedroom Apartment for Rent – State House Rd
 Rent: KES 110,000 per month
 Location:..."
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"5+ years on Jiji  ENTERPRISE KSh 65,000 per month 1bdrm Apartment in Kilimani for rent * One bedroom plus Study room Apartment to let in Kilimani 
* C"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"KSh 65,000 per month 1bdrm Apartment in Kilimani for rent * One bedroom plus Study room Apartment to let in Kilimani 
* Chania avenue , 3 mins walk to"
Dagoretti,Kilimani,Apartment,42000,0,0,0,0,"5+ years on Jiji  KSh 42,000 per month Furnished Studio Apartment in Riara Ole Odume Road, Hurlingham FREE Viewing... Fully-Furnished 1-BR house with "
Dagoretti,Kilimani,Apartment,42000,0,0,0,0,"KSh 42,000 per month Furnished Studio Apartment in Riara Ole Odume Road, Hurlingham FREE Viewing... Fully-Furnished 1-BR house with washing machine, w"
Dagoretti,Kilimani,Apartment,42000,0,0,0,0,"KSh 42,000 per month Furnished Studio Apartment in Riara Ole Odume Road, Hurlingham"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"5+ years on Jiji  KSh 65,000 per month 1bdrm Apartment in Kilimani for rent 1-Bedroom Apartment for Rent – Kilimani
 Rent: KES 65,000 per month
 Kilim"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"KSh 65,000 per month 1bdrm Apartment in Kilimani for rent 1-Bedroom Apartment for Rent – Kilimani
 Rent: KES 65,000 per month
 Kilimani
Modern 1-bedro"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"1-Bedroom Apartment for Rent – Kilimani
 Rent: KES 65,000 per month
 Kilimani
Modern 1-bedroom... Kilimani"
Dagoretti,Kilimani,Apartment,65000,0,0,0,0,"1-Bedroom Apartment for Rent – Kilimani
 Rent: KES 65,000 per month
 Kilimani
Modern 1-bedroom..."
Dagoretti,Kilimani,Bedsitter,85000,0,0,1,1,"5+ years on Jiji  DIAMOND KSh 85,000 per quarter 3bdrm Apartment in Kilimani for rent 3 bedroom to let in kilimani with gym water is good Kilimani  5+"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 85,000 per quarter 3bdrm Apartment in Kilimani for rent 3 bedroom to let in kilimani with gym water is good Kilimani"
Dagoretti,Kilimani,Apartment,85000,0,0,0,0,"KSh 85,000 per quarter 3bdrm Apartment in Kilimani for rent 3 bedroom to let in kilimani with gym water is good Kilimani"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"5+ years on Jiji  KSh 80,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment (Master Ensuite) for Rent – Kilimani (Ngong’ Road)
 KE"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"KSh 80,000 per month 2bdrm Apartment in Kilimani for rent 2-Bedroom Apartment (Master Ensuite) for Rent – Kilimani (Ngong’ Road)
 KES 80,000 per month"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"2-Bedroom Apartment (Master Ensuite) for Rent – Kilimani (Ngong’ Road)
 KES 80,000 per month
... Kilimani"
Dagoretti,Kilimani,Apartment,80000,0,0,0,0,"2-Bedroom Apartment (Master Ensuite) for Rent – Kilimani (Ngong’ Road)
 KES 80,000 per month
..."
Dagoretti,Kilimani,Apartment,75000,0,0,0,0,"5+ years on Jiji  KSh 75,000 per month 1bdrm Apartment in Kilimani for rent 1 Bedroom Apartment to let in Kilimani, Riara road , few steps from The Ju"
Dagoretti,Kilimani,Apartment,75000,0,0,0,0,"KSh 75,000 per month 1bdrm Apartment in Kilimani for rent 1 Bedroom Apartment to let in Kilimani, Riara road , few steps from The Junction Mall .
Size"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"5+ years on Jiji  KSh 45,000 per month Furnished 1bdrm Apartment in Kilimani, Riara Rd, Hurlingham for rent House Viewing is Free... A 1-BR fully-furn"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished 1bdrm Apartment in Kilimani, Riara Rd, Hurlingham for rent House Viewing is Free... A 1-BR fully-furnished house with w"
Dagoretti,Kilimani,Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished 1bdrm Apartment in Kilimani, Riara Rd, Hurlingham for rent"
Dagoretti,Kilimani,Bedsitter,50000,0,0,1,1,"5+ years on Jiji  KSh 50,000 per month Executive Bedsitter Fully Furnished in Kilimani Executive bedsitter ready to rent with good security, water and"
Dagoretti,Kilimani,Bedsitter,50000,0,0,1,1,"KSh 50,000 per month Executive Bedsitter Fully Furnished in Kilimani Executive bedsitter ready to rent with good security, water and ample parking spa"
Dagoretti,Kilimani,Bedsitter,50000,0,0,0,0,"KSh 50,000 per month Executive Bedsitter Fully Furnished in Kilimani"
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"5+ years on Jiji  KSh 60,000 per month 2bdrm Apartment in State House Area for Rent 2 bedroomed apartment on state house road for rent the apartment i"
Dagoretti,Kilimani,Apartment,60000,0,0,0,0,"KSh 60,000 per month 2bdrm Apartment in State House Area for Rent 2 bedroomed apartment on state house road for rent the apartment is in good conditio"
